order_id,Month_wise,year_wise,Ship Date,sum_sales,total_profit,Category,Sub-Category,State/Province,Region
US-2022-166709,November,2022,2022-11-22,10499.97,5039.9856,Technology,Copiers,Delaware,East
US-2022-117702,November,2022,2022-12-04,1070.1000000000001,280.316,Furniture,Furnishings,Maryland,East
US-2022-117324,December,2022,2022-12-13,61.06,28.0876,Office Supplies,Labels,Wisconsin,Central
US-2022-121195,December,2022,2022-12-27,264.32,19.824,Office Supplies,Storage,Texas,Central
US-2019-131009,March,2019,2019-03-05,362.25,0,Furniture,Chairs,Texas,Central
US-2019-116666,May,2019,2019-05-10,1799.97,239.996,Technology,Copiers,Pennsylvania,East
US-2019-124429,May,2019,2019-05-27,359.32,7.1864,Office Supplies,Storage,California,West
US-2019-163867,June,2019,2019-06-06,null,0.6,Furniture,Furnishings,Illinois,Central
US-2019-117765,September,2019,2019-09-13,32.06,15.3888,Office Supplies,Binders,Oklahoma,Central
US-2019-113362,September,2019,2019-09-19,11.07,5.0922,Office Supplies,Envelopes,New York,East
US-2019-124394,October,2019,2019-10-22,119.976,-17.9964,Technology,Accessories,Texas,Central
US-2019-134726,November,2019,2019-11-07,41.94,15.0984,Technology,Accessories,Washington,West
US-2019-143721,November,2019,2019-11-26,155.372,-35.5136,Furniture,Chairs,Texas,Central
US-2019-109932,December,2019,2019-12-11,237.096,20.7459,Office Supplies,Storage,Texas,Central
US-2020-123155,March,2020,2020-03-12,359.88,22.4925,Technology,Phones,Texas,Central
US-2020-106215,April,2020,2020-04-21,12.576,4.0872,Office Supplies,Fasteners,Pennsylvania,East
US-2020-137302,April,2020,2020-05-01,59.52,15.4752,Office Supplies,Art,California,West
US-2020-119291,May,2020,2020-05-17,23.484,-17.0584,Office Supplies,Binders,Pennsylvania,East
US-2020-136805,May,2020,2020-05-27,75.33,19.5858,Furniture,Furnishings,Michigan,Central
US-2020-131758,May,2020,2020-06-01,47.82,14.346,Office Supplies,Art,New York,East
US-2020-156797,August,2020,2020-08-15,11.96,3.1096,Office Supplies,Art,New York,East
US-2020-162761,October,2020,2020-10-13,37.376,7.4752,Office Supplies,Art,Florida,South
US-2020-162537,October,2020,2020-11-03,10.67,4.9082,Office Supplies,Envelopes,Kentucky,South
US-2020-102848,November,2020,2020-11-09,190.72,11.92,Furniture,Chairs,California,West
US-2020-156377,December,2020,2021-01-05,14.76,-11.439,Furniture,Furnishings,Texas,Central
US-2021-153661,January,2021,2021-01-31,50.784,17.7744,Office Supplies,Binders,California,West
US-2021-127138,March,2021,2021-03-15,null,0,Office Supplies,Storage,California,West
US-2021-142398,April,2021,2021-04-16,638.288,-31.9144,Furniture,Chairs,California,West
US-2021-100510,May,2021,2021-05-17,631.96,303.3408,Technology,Phones,New York,East
US-2021-122133,May,2021,2021-05-23,552.56,0,Office Supplies,Storage,Connecticut,East
US-2021-158001,August,2021,2021-08-27,50.64,16.6548,Office Supplies,Art,New York,East
US-2021-155481,September,2021,2021-09-05,16.688,5.4236,Office Supplies,Fasteners,Pennsylvania,East
US-2021-126732,September,2021,2021-09-06,7.312,2.5592,Office Supplies,Binders,California,West
US-2021-140774,September,2021,2021-09-10,107.94,26.985,Office Supplies,Art,Kansas,Central
US-2021-155138,September,2021,2021-09-12,64.704,23.4552,Office Supplies,Paper,North Carolina,South
US-2021-168354,September,2021,2021-09-21,872.32,244.2496,Furniture,Chairs,Rhode Island,East
US-2021-124163,September,2021,2021-09-30,3.04,1.0336,Office Supplies,Art,Wisconsin,Central
US-2021-163328,November,2021,2021-11-06,755.136,-111.9606,Furniture,Chairs,Oregon,West
US-2021-144547,November,2021,2021-11-14,279.944,48.9902,Technology,Accessories,Texas,Central
US-2021-133711,November,2021,2021-11-29,125.43,62.715,Office Supplies,Binders,Alabama,South
US-2021-135776,December,2021,2021-12-30,61.96,30.3604,Office Supplies,Envelopes,Washington,West
US-2022-161893,January,2022,2022-01-27,4.938,-3.6212,Office Supplies,Binders,Arizona,West
US-2022-164147,February,2022,2022-02-05,78.304,29.364,Office Supplies,Paper,Ohio,East
US-2022-104647,February,2022,2022-03-01,37.44,16.848,Office Supplies,Paper,California,West
US-2022-110198,May,2022,2022-05-02,314.352,-15.7176,Furniture,Bookcases,Florida,South
US-2022-159688,May,2022,2022-05-12,79.99,28.7964,Technology,Accessories,California,West
US-2022-100951,June,2022,2022-06-10,720.76,54.057,Office Supplies,Storage,Texas,Central
US-2022-148474,June,2022,2022-06-19,91.2,41.952,Office Supplies,Binders,Georgia,South
US-2022-132738,August,2022,2022-08-07,8.784,3.1842,Office Supplies,Envelopes,Colorado,West
US-2022-158169,August,2022,2022-08-15,542.94,152.0232,Office Supplies,Appliances,California,West
US-2022-110905,September,2022,2022-09-15,409.65000000000003,60.201,Technology,Accessories,Missouri,Central
US-2022-102309,September,2022,2022-09-25,12.96,6.2208,Office Supplies,Paper,Arkansas,South
US-2022-148404,October,2022,2022-10-11,18.936,5.9175,Office Supplies,Fasteners,North Carolina,South
US-2022-128447,November,2022,2022-11-17,28.792,10.0772,Office Supplies,Binders,Washington,West
US-2022-131303,November,2022,2022-12-02,62.65,29.4455,Office Supplies,Labels,California,West
US-2022-145660,December,2022,2022-12-03,7.712,1.7352,Furniture,Furnishings,Ohio,East
US-2019-103989,March,2019,2019-03-21,323.976,28.3479,Technology,Phones,Florida,South
US-2019-138527,September,2019,2019-09-17,166.84,18.7695,Office Supplies,Appliances,North Carolina,South
US-2019-131947,September,2019,2019-09-22,43.504,5.2412,Office Supplies,Art,Oregon,West
US-2019-115889,November,2019,2019-11-06,362.92,105.2468,Office Supplies,Storage,California,West
US-2020-138492,May,2020,2020-05-22,51.968,-10.3936,Office Supplies,Storage,Pennsylvania,East
US-2020-121720,June,2020,2020-06-12,1600.432,72.974,Office Supplies,Storage,Florida,South
US-2020-114468,August,2020,2020-08-23,10.368,3.6288,Office Supplies,Paper,Illinois,Central
US-2020-130974,November,2020,2020-11-29,170.98,32.4862,Furniture,Bookcases,Massachusetts,East
US-2021-162859,February,2021,2021-02-22,8.72,3.5752,Office Supplies,Fasteners,New York,East
US-2021-101630,February,2021,2021-02-23,25.71,6.6846,Office Supplies,Supplies,New York,East
US-2021-113509,March,2021,2021-03-19,83.976,-13.6461,Technology,Accessories,Pennsylvania,East
US-2021-134887,March,2021,2021-03-25,1287.45,244.6155,Technology,Accessories,Oklahoma,Central
US-2021-144057,May,2021,2021-05-13,856.656,107.082,Office Supplies,Storage,Texas,Central
US-2021-155474,July,2021,2021-07-14,107.984,9.4486,Technology,Phones,Washington,West
US-2021-148201,August,2021,2021-08-29,6.48,3.1104,Office Supplies,Paper,Washington,West
US-2021-157707,October,2021,2021-10-12,15.992,-2.9985,Technology,Phones,Colorado,West
US-2021-101161,October,2021,2021-10-20,24.9,11.454,Office Supplies,Labels,New York,East
US-2021-114972,November,2021,2021-11-06,82.95,29.0325,Technology,Accessories,California,West
US-2021-111563,November,2021,2021-11-08,77.488,-89.9808,Furniture,Furnishings,Texas,Central
US-2021-169838,November,2021,2021-11-29,17.3,8.304,Office Supplies,Binders,Michigan,Central
US-2021-127243,November,2021,2021-12-04,340.182,-73.7061,Technology,Phones,Pennsylvania,East
US-2021-142594,December,2021,2021-12-06,137.94,35.8644,Technology,Phones,Massachusetts,East
US-2022-104220,January,2022,2022-02-05,207,51.75,Technology,Phones,Iowa,Central
US-2022-119816,March,2022,2022-03-06,8.72,0.654,Office Supplies,Storage,Texas,Central
US-2022-132031,April,2022,2022-04-27,387.136,-14.5176,Furniture,Bookcases,Tennessee,South
US-2022-149048,May,2022,2022-05-17,180.96,81.432,Office Supplies,Envelopes,Indiana,Central
US-2022-166695,May,2022,2022-05-24,6.98,3.3504,Furniture,Furnishings,California,West
US-2022-167899,May,2022,2022-05-26,17.97,5.2113,Office Supplies,Art,New York,East
US-2022-132297,May,2022,2022-06-02,58.34,28.0032,Office Supplies,Binders,Kentucky,South
US-2022-102288,June,2022,2022-06-23,146.176,47.5072,Office Supplies,Paper,Texas,Central
US-2022-169999,June,2022,2022-06-26,129.3,6.465,Office Supplies,Storage,New York,East
US-2022-163531,June,2022,2022-06-30,239.97,67.1916,Technology,Phones,New York,East
US-2022-151211,August,2022,2022-08-23,102.93,48.3771,Office Supplies,Binders,Kentucky,South
US-2022-153255,September,2022,2022-09-07,239.666,14.098,Furniture,Bookcases,California,West
US-2022-166394,September,2022,2022-09-06,14.82,6.9654,Office Supplies,Fasteners,New Hampshire,East
US-2022-125717,September,2022,2022-10-01,209.792,26.224,Office Supplies,Appliances,Colorado,West
US-2022-143112,October,2022,2022-10-09,5199.96,1351.9896,Technology,Machines,New York,East
US-2022-167094,October,2022,2022-10-22,5.184,1.8144,Office Supplies,Paper,Oregon,West
US-2022-109960,December,2022,2022-12-11,33.72,15.5112,Office Supplies,Binders,Michigan,Central
US-2022-108329,December,2022,2022-12-14,444.768,44.4768,Technology,Phones,California,West
US-2019-160262,June,2019,2019-06-13,18.06,4.6956,Office Supplies,Art,Nevada,West
US-2019-128146,June,2019,2019-06-25,1322.93,357.1911,Technology,Phones,New Jersey,East
US-2019-110527,August,2019,2019-08-16,20.88,9.6048,Office Supplies,Labels,California,West
US-2019-105165,September,2019,2019-09-10,196.776,14.7582,Technology,Phones,Texas,Central
US-2019-106376,December,2019,2019-12-10,167.968,62.988,Technology,Phones,Arizona,West
US-2019-136399,December,2019,2019-12-17,395,39.5,Technology,Accessories,California,West
US-2019-138247,December,2019,2019-12-29,62.85,13.1985,Technology,Accessories,California,West
US-2020-166604,May,2020,2020-05-20,17.94,8.7906,Office Supplies,Envelopes,Georgia,South
US-2020-163237,August,2020,2020-08-09,494.97,148.491,Technology,Phones,Virginia,South
US-2020-159982,November,2020,2020-12-04,53.92,4.244,Office Supplies,Storage,Illinois,Central
US-2020-158148,December,2020,2020-12-26,36.27,10.881,Office Supplies,Appliances,Virginia,South
US-2021-105781,February,2021,2021-02-20,89.97,39.5868,Technology,Accessories,New York,East
US-2021-140172,March,2021,2021-03-13,13.9,3.753,Office Supplies,Art,Michigan,Central
US-2021-166380,May,2021,2021-06-03,26.55,12.744,Office Supplies,Envelopes,Virginia,South
US-2021-158778,September,2021,2021-09-09,958.5169999999999,-82.7147,Furniture,Chairs,Pennsylvania,East
US-2021-113516,September,2021,2021-09-10,100.16,35.056,Office Supplies,Binders,California,West
US-2021-116232,September,2021,2021-09-26,16.56,5.796,Office Supplies,Labels,Florida,South
US-2021-125738,October,2021,2021-10-21,105.8,49.870400000000004,Office Supplies,Paper,Utah,West
US-2021-144393,October,2021,2021-11-04,17.616,-14.0928,Office Supplies,Binders,North Carolina,South
US-2021-134348,November,2021,2021-11-19,31.984,1.999,Technology,Accessories,Arizona,West
US-2021-115378,November,2021,2021-11-23,301.96,33.2156,Furniture,Chairs,Michigan,Central
US-2021-155103,December,2021,2021-12-07,450.408,146.3826,Office Supplies,Binders,New York,East
US-2021-148684,December,2021,2021-12-29,19.89,5.3703,Office Supplies,Art,Arkansas,South
US-2022-104619,January,2022,2022-01-29,25.86,6.7236,Office Supplies,Appliances,California,West
US-2022-132647,February,2022,2022-02-23,166.45,39.948,Office Supplies,Storage,New Jersey,East
US-2022-143651,March,2022,2022-03-30,23.1,6.93,Office Supplies,Art,Washington,West
US-2022-155460,April,2022,2022-04-15,5.28,2.376,Office Supplies,Paper,Washington,West
US-2022-108343,July,2022,2022-07-25,183.92,31.2664,Furniture,Furnishings,New York,East
US-2022-111220,September,2022,2022-09-08,5.588,-15.0876,Office Supplies,Appliances,Illinois,Central
US-2022-147228,September,2022,2022-09-14,14.136,4.2408,Furniture,Furnishings,Tennessee,South
US-2022-143035,October,2022,2022-10-05,83.92,21.8192,Furniture,Furnishings,New York,East
US-2022-110989,November,2022,2022-11-05,43.5,10.875,Technology,Accessories,Washington,West
US-2022-149944,November,2022,2022-11-16,18.24,9.12,Office Supplies,Fasteners,Washington,West
US-2022-145233,December,2022,2022-12-05,982.328,92.6335,Technology,Phones,Colorado,West
US-2022-148264,December,2022,2022-12-09,29.79,8.6391,Office Supplies,Storage,California,West
US-2022-103443,December,2022,2022-12-23,124.36,27.3592,Furniture,Furnishings,New York,East
US-2019-127614,February,2019,2019-02-15,234.45,103.158,Technology,Accessories,Virginia,South
CA-2019-166086,May,2019,2019-05-12,194.25,-38.85,Furniture,Tables,Ontario,East
US-2019-133130,September,2019,2019-10-01,81.98,40.1702,Office Supplies,Paper,California,West
US-2019-154186,December,2019,2019-12-15,2.92,0.365,Office Supplies,Supplies,Texas,Central
US-2019-136399,December,2019,2019-12-17,241.568,18.1176,Furniture,Chairs,California,West
US-2019-110786,December,2019,2020-01-02,767.952,287.982,Technology,Machines,California,West
US-2020-137106,March,2020,2020-04-04,79.96,27.986,Technology,Phones,Florida,South
US-2020-124541,April,2020,2020-04-10,7.968,2.8884,Office Supplies,Paper,Texas,Central
US-2020-142734,April,2020,2020-04-21,127.764,2.8392,Furniture,Chairs,New York,East
US-2020-131758,May,2020,2020-06-01,13.05,6.003,Office Supplies,Labels,New York,East
US-2020-132836,June,2020,2020-06-05,28.91,13.2986,Office Supplies,Labels,Michigan,Central
US-2020-115945,June,2020,2020-07-01,20.96,5.24,Office Supplies,Art,California,West
US-2020-113404,July,2020,2020-07-16,2048.8559999999998,-140.3973,Furniture,Chairs,California,West
US-2020-142755,September,2020,2020-09-08,284.26,139.20020000000002,Office Supplies,Paper,Georgia,South
US-2020-100734,September,2020,2020-09-20,3.576,-2.8608,Office Supplies,Binders,Pennsylvania,East
US-2020-151869,September,2020,2020-09-25,20.04,9.6192,Office Supplies,Paper,New York,East
US-2020-161718,December,2020,2020-12-10,39.96,10.3896,Technology,Phones,New York,East
US-2020-121650,December,2020,2020-12-16,801.96,200.49,Furniture,Tables,Michigan,Central
US-2021-162859,February,2021,2021-02-22,398.352,124.485,Office Supplies,Binders,New York,East
US-2021-161158,May,2021,2021-05-13,8,3.44,Office Supplies,Art,New York,East
US-2021-100510,May,2021,2021-05-17,10.02,4.4088,Furniture,Furnishings,New York,East
US-2021-130638,May,2021,2021-05-19,27.72,13.3056,Office Supplies,Labels,California,West
US-2021-158435,May,2021,2021-05-18,173.24,17.324,Furniture,Furnishings,Connecticut,East
US-2021-169194,June,2021,2021-06-25,21.8,6.104,Technology,Phones,Delaware,East
US-2021-101469,July,2021,2021-07-08,7.7,3.157,Office Supplies,Art,Virginia,South
US-2021-102813,July,2021,2021-07-03,41.472,14.5152,Office Supplies,Paper,Texas,Central
US-2021-134222,July,2021,2021-07-11,44.856,-35.8848,Office Supplies,Binders,Arizona,West
US-2021-163776,July,2021,2021-07-25,185.58,76.0878,Furniture,Furnishings,Mississippi,South
US-2021-114601,August,2021,2021-09-02,8.64,2.5056,Office Supplies,Art,Michigan,Central
US-2021-127425,August,2021,2021-08-31,33,8.25,Technology,Phones,New York,East
US-2021-142615,November,2021,2021-11-24,27.88,3.9032,Technology,Accessories,California,West
US-2021-169838,November,2021,2021-11-29,1568.61,329.4081,Furniture,Tables,Michigan,Central
US-2021-149762,December,2021,2021-12-07,268.704,6.7176,Furniture,Tables,California,West
US-2021-112060,December,2021,2021-12-09,104.85,50.328,Office Supplies,Paper,California,West
US-2022-139304,January,2022,2022-02-02,119.616,40.3704,Office Supplies,Binders,California,West
US-2022-135937,February,2022,2022-02-27,31.992,4.7988,Technology,Accessories,Arizona,West
US-2022-102771,March,2022,2022-04-05,84.95,22.087,Technology,Phones,New York,East
US-2022-145765,May,2022,2022-06-02,271.968,54.3936,Technology,Accessories,Arizona,West
US-2022-101049,June,2022,2022-06-25,41.256,-34.38,Office Supplies,Binders,Ohio,East
US-2022-139437,July,2022,2022-07-08,87.92,0.8792,Office Supplies,Storage,California,West
US-2022-140480,July,2022,2022-07-12,141.9,58.179,Technology,Accessories,Delaware,East
US-2022-165358,July,2022,2022-07-23,599.97,69.9965,Technology,Copiers,Pennsylvania,East
US-2022-121293,July,2022,2022-07-28,37.752,4.2471,Office Supplies,Supplies,Pennsylvania,East
US-2022-107209,July,2022,2022-08-01,194.848,12.178,Furniture,Chairs,North Carolina,South
US-2022-143378,September,2022,2022-09-25,72.588,-128.2388,Furniture,Bookcases,Oregon,West
US-2022-121853,September,2022,2022-09-29,211.04,97.0784,Office Supplies,Paper,California,West
US-2022-130148,September,2022,2022-09-28,7.3,2.19,Office Supplies,Supplies,California,West
US-2022-121300,September,2022,2022-09-29,239.976,65.9934,Technology,Accessories,Ohio,East
US-2022-117653,October,2022,2022-10-23,91.275,-67.5435,Furniture,Tables,Illinois,Central
US-2022-159135,November,2022,2022-11-08,4.3,1.419,Office Supplies,Art,Arkansas,South
US-2022-143217,November,2022,2022-11-17,18.24,8.5728,Office Supplies,Binders,Wisconsin,Central
US-2022-128734,December,2022,2022-12-31,8.544,1.9224,Furniture,Furnishings,Arizona,West
US-2022-147669,December,2022,2022-12-30,39.312,12.7764,Office Supplies,Fasteners,Ohio,East
US-2019-139192,May,2019,2019-06-01,1113.504,125.2692,Technology,Phones,California,West
US-2019-134215,August,2019,2019-08-08,255.42,104.7222,Technology,Accessories,Maine,East
US-2019-139892,September,2019,2019-09-12,177.98,-453.849,Office Supplies,Appliances,Texas,Central
US-2019-126907,November,2019,2019-11-08,15.696,5.1012,Office Supplies,Paper,Illinois,Central
US-2019-146990,November,2019,2019-11-08,30.18,13.8828,Office Supplies,Paper,New York,East
US-2019-152030,December,2019,2019-12-28,600.558,-8.5794,Furniture,Chairs,Texas,Central
US-2020-141250,January,2020,2020-01-23,102.438,-13.1706,Furniture,Tables,Texas,Central
US-2020-147662,February,2020,2020-02-19,17.238,-13.638,Office Supplies,Binders,Ohio,East
US-2020-136987,April,2020,2020-04-14,52.76,24.2696,Office Supplies,Paper,California,West
US-2020-163433,April,2020,2020-04-22,342.736,30.599800000000002,Technology,Phones,Texas,Central
US-2020-147788,May,2020,2020-06-04,15.75,7.56,Office Supplies,Labels,Utah,West
US-2020-121720,June,2020,2020-06-12,249.584,31.198,Technology,Phones,Florida,South
US-2020-153381,September,2020,2020-09-28,1408.1,394.268,Furniture,Chairs,Iowa,Central
