order_id,quantity,month_name,day_name,order_time,unit_price,total_price,pizza_size,pizza_category,pizza_name
1,1,December,Thursday,17,16.75,16.75,M,Chicken,The Chicken Pesto Pizza
1,1,December,Sunday,18,20.25,20.25,L,Supreme,The Calabrese Pizza
1,1,December,Sunday,15,16.75,16.75,M,Chicken,The Chicken Pesto Pizza
1,1,April,Monday,12,16.75,16.75,M,Chicken,The Southwest Chicken Pizza
1,1,July,Friday,22,20.75,20.75,L,Supreme,The Italian Supreme Pizza
1,1,September,Wednesday,18,20.75,20.75,L,Veggie,The Spinach Pesto Pizza
1,1,June,Wednesday,12,12.75,12.75,S,Chicken,The Chicken Pesto Pizza
1,1,February,Saturday,17,16.5,16.5,L,Classic,The Hawaiian Pizza
2,2,April,Sunday,17,33.0,33.0,M,Supreme,The Pepper Salami Pizza
2,2,April,Thursday,11,26.5,26.5,M,Classic,The Hawaiian Pizza
1,1,May,Sunday,18,16.0,16.0,M,Classic,The Greek Pizza
1,1,January,Wednesday,14,20.75,20.75,L,Chicken,The Barbecue Chicken Pizza
1,1,January,Wednesday,13,20.25,20.25,L,Veggie,The Spinach and Feta Pizza
1,1,March,Monday,17,16.5,16.5,M,Supreme,The Pepper Salami Pizza
2,2,January,Saturday,18,32.0,32.0,M,Veggie,The Vegetables + Vegetables Pizza
1,1,February,Wednesday,15,18.5,18.5,L,Veggie,The Five Cheese Pizza
2,3,March,Saturday,12,37.0,55.5,L,Veggie,The Five Cheese Pizza
1,1,April,Tuesday,18,11.0,11.0,S,Classic,"The Pepperoni, Mushroom, and Peppers Pizza"
2,2,May,Tuesday,14,24.0,24.0,S,Classic,The Italian Capocollo Pizza
2,2,February,Tuesday,12,47.3,47.3,S,Supreme,The Brie Carre Pizza
1,1,February,Wednesday,18,16.0,16.0,M,Veggie,The Green Garden Pizza
1,1,January,Thursday,16,16.0,16.0,M,Veggie,The Green Garden Pizza
1,1,April,Friday,22,20.25,20.25,L,Veggie,The Green Garden Pizza
2,2,May,Saturday,20,19.5,19.5,S,Classic,The Pepperoni Pizza
1,1,May,Thursday,17,20.75,20.75,L,Chicken,The Thai Chicken Pizza
1,1,June,Thursday,20,20.5,20.5,L,Classic,The Italian Capocollo Pizza
1,1,April,Saturday,16,14.5,14.5,M,Classic,"The Pepperoni, Mushroom, and Peppers Pizza"
1,1,January,Wednesday,22,20.25,20.25,L,Supreme,The Calabrese Pizza
1,1,May,Sunday,14,14.5,14.5,M,Classic,"The Pepperoni, Mushroom, and Peppers Pizza"
1,1,March,Friday,12,20.75,20.75,L,Chicken,The Barbecue Chicken Pizza
1,1,June,Monday,22,20.75,20.75,L,Chicken,The Southwest Chicken Pizza
1,1,April,Saturday,22,20.25,20.25,L,Veggie,The Mediterranean Pizza
1,1,May,Saturday,21,12.75,12.75,S,Chicken,The Chicken Pesto Pizza
1,1,May,Thursday,16,10.5,10.5,S,Classic,The Hawaiian Pizza
1,1,April,Wednesday,15,16.75,16.75,M,Chicken,The Chicken Alfredo Pizza
1,1,March,Friday,17,20.75,20.75,L,Veggie,The Spinach Pesto Pizza
1,1,January,Saturday,12,12.5,12.5,S,Supreme,The Prosciutto and Arugula Pizza
1,1,May,Friday,19,16.75,16.75,M,Chicken,The Thai Chicken Pizza
1,1,April,Saturday,21,16.0,16.0,M,Veggie,The Mediterranean Pizza
1,1,February,Saturday,12,20.5,20.5,L,Classic,The Classic Deluxe Pizza
1,1,March,Sunday,18,16.0,16.0,M,Veggie,The Green Garden Pizza
1,1,March,Monday,15,16.5,16.5,M,Supreme,The Prosciutto and Arugula Pizza
1,1,June,Friday,16,20.75,20.75,L,Supreme,The Spinach Supreme Pizza
1,1,April,Friday,19,20.75,20.75,L,Chicken,The Chicken Pesto Pizza
1,1,February,Thursday,16,18.5,18.5,L,Veggie,The Five Cheese Pizza
1,1,February,Monday,13,20.25,20.25,L,Veggie,The Green Garden Pizza
3,3,September,Tuesday,17,48.0,48.0,M,Veggie,The Vegetables + Vegetables Pizza
1,1,November,Monday,19,11.0,11.0,S,Classic,"The Pepperoni, Mushroom, and Peppers Pizza"
1,1,November,Sunday,20,12.5,12.5,S,Supreme,The Spicy Italian Pizza
2,2,September,Wednesday,20,33.5,33.5,M,Chicken,The California Chicken Pizza
2,2,November,Friday,19,40.5,40.5,L,Veggie,The Mediterranean Pizza
2,2,August,Friday,19,29.0,29.0,M,Classic,"The Pepperoni, Mushroom, and Peppers Pizza"
1,1,October,Tuesday,13,20.75,20.75,L,Supreme,The Spinach Supreme Pizza
3,3,August,Thursday,18,53.849999999999994,53.849999999999994,L,Veggie,The Four Cheese Pizza
1,1,September,Saturday,18,16.0,16.0,M,Veggie,The Mediterranean Pizza
1,1,July,Tuesday,13,20.75,20.75,L,Supreme,The Prosciutto and Arugula Pizza
1,1,October,Tuesday,13,12.75,12.75,S,Chicken,The Thai Chicken Pizza
1,1,June,Sunday,15,12.5,12.5,S,Supreme,The Spinach Supreme Pizza
1,1,June,Sunday,18,12.75,12.75,S,Chicken,The California Chicken Pizza
1,1,October,Saturday,16,12.5,12.5,S,Veggie,The Spinach Pesto Pizza
2,2,October,Thursday,15,32.0,32.0,M,Classic,The Classic Deluxe Pizza
1,1,November,Saturday,17,9.75,9.75,S,Classic,The Pepperoni Pizza
1,1,July,Tuesday,18,20.75,20.75,L,Chicken,The Southwest Chicken Pizza
1,1,October,Wednesday,16,12.5,12.5,S,Supreme,The Italian Supreme Pizza
1,1,November,Friday,11,16.0,16.0,M,Classic,The Italian Capocollo Pizza
1,1,December,Wednesday,19,12.25,12.25,S,Supreme,The Sicilian Pizza
1,1,June,Monday,13,20.25,20.25,L,Veggie,The Mexicana Pizza
1,1,October,Friday,15,20.75,20.75,L,Supreme,The Soppressata Pizza
1,1,September,Saturday,17,14.5,14.5,M,Classic,"The Pepperoni, Mushroom, and Peppers Pizza"
1,1,September,Tuesday,18,12.5,12.5,S,Supreme,The Italian Supreme Pizza
1,1,August,Thursday,18,12.75,12.75,S,Chicken,The California Chicken Pizza
1,1,July,Sunday,16,10.5,10.5,S,Classic,The Hawaiian Pizza
1,1,July,Monday,18,16.75,16.75,M,Chicken,The Chicken Pesto Pizza
1,1,October,Wednesday,16,20.75,20.75,L,Chicken,The California Chicken Pizza
1,1,October,Wednesday,16,20.5,20.5,L,Classic,The Italian Capocollo Pizza
1,1,November,Saturday,19,12.5,12.5,S,Supreme,The Pepper Salami Pizza
1,1,November,Tuesday,11,20.75,20.75,L,Chicken,The Chicken Alfredo Pizza
1,1,November,Monday,13,16.5,16.5,M,Supreme,The Soppressata Pizza
1,1,September,Saturday,11,12.0,12.0,S,Classic,The Classic Deluxe Pizza
1,1,October,Tuesday,17,16.0,16.0,M,Classic,The Napolitana Pizza
1,1,November,Monday,16,21.0,21.0,L,Veggie,The Italian Vegetables Pizza
1,1,September,Wednesday,21,20.5,20.5,L,Classic,The Classic Deluxe Pizza
1,1,November,Friday,11,16.0,16.0,M,Classic,The Greek Pizza
2,2,December,Wednesday,15,41.5,41.5,L,Chicken,The Thai Chicken Pizza
1,1,December,Sunday,18,12.0,12.0,S,Classic,The Classic Deluxe Pizza
1,1,October,Wednesday,22,15.25,15.25,L,Classic,The Pepperoni Pizza
1,1,October,Friday,13,12.5,12.5,S,Supreme,The Spicy Italian Pizza
1,1,July,Thursday,16,20.75,20.75,L,Supreme,The Spicy Italian Pizza
4,4,September,Wednesday,11,42.0,42.0,S,Classic,The Hawaiian Pizza
1,1,December,Tuesday,22,17.95,17.95,L,Veggie,The Four Cheese Pizza
1,1,January,Friday,14,16.5,16.5,M,Supreme,The Prosciutto and Arugula Pizza
1,1,April,Monday,16,16.5,16.5,M,Supreme,The Prosciutto and Arugula Pizza
1,2,May,Saturday,11,20.5,41.0,L,Classic,The Italian Capocollo Pizza
1,1,April,Monday,20,16.75,16.75,M,Chicken,The Chicken Alfredo Pizza
1,1,February,Monday,18,20.75,20.75,L,Supreme,The Prosciutto and Arugula Pizza
2,2,February,Wednesday,20,24.0,24.0,S,Classic,The Classic Deluxe Pizza
1,1,February,Thursday,20,20.75,20.75,L,Chicken,The Thai Chicken Pizza
1,1,February,Wednesday,20,20.75,20.75,L,Chicken,The Chicken Pesto Pizza
1,1,April,Thursday,20,12.25,12.25,S,Supreme,The Sicilian Pizza
2,2,April,Thursday,13,32.0,32.0,M,Classic,The Greek Pizza
1,1,April,Tuesday,22,16.5,16.5,M,Supreme,The Italian Supreme Pizza
1,1,February,Wednesday,14,16.0,16.0,M,Veggie,The Mexicana Pizza
1,1,March,Saturday,12,20.75,20.75,L,Chicken,The Southwest Chicken Pizza
2,2,April,Friday,15,47.3,47.3,S,Supreme,The Brie Carre Pizza
1,1,January,Friday,14,16.0,16.0,M,Classic,The Classic Deluxe Pizza
1,1,May,Thursday,15,20.75,20.75,L,Chicken,The Chicken Alfredo Pizza
3,3,March,Thursday,13,61.5,61.5,L,Classic,The Classic Deluxe Pizza
1,1,March,Friday,15,20.75,20.75,L,Chicken,The California Chicken Pizza
1,1,June,Thursday,16,12.25,12.25,S,Supreme,The Sicilian Pizza
1,1,February,Friday,13,16.75,16.75,M,Chicken,The Thai Chicken Pizza
1,1,June,Tuesday,15,12.0,12.0,S,Classic,The Big Meat Pizza
1,1,June,Tuesday,22,14.75,14.75,M,Veggie,The Four Cheese Pizza
1,1,February,Friday,18,20.75,20.75,L,Supreme,The Spinach Supreme Pizza
1,1,February,Thursday,14,16.5,16.5,M,Supreme,The Spicy Italian Pizza
1,1,April,Friday,17,20.25,20.25,L,Supreme,The Sicilian Pizza
1,1,April,Monday,20,18.5,18.5,L,Veggie,The Five Cheese Pizza
1,1,May,Sunday,17,20.75,20.75,L,Supreme,The Prosciutto and Arugula Pizza
1,1,May,Friday,17,20.75,20.75,L,Chicken,The Southwest Chicken Pizza
1,1,January,Thursday,15,13.25,13.25,M,Classic,The Hawaiian Pizza
1,1,May,Sunday,20,20.75,20.75,L,Chicken,The Chicken Pesto Pizza
1,1,March,Tuesday,15,12.0,12.0,S,Veggie,The Green Garden Pizza
2,2,February,Thursday,15,25.5,25.5,S,Chicken,The California Chicken Pizza
1,1,June,Monday,17,20.25,20.25,L,Veggie,The Vegetables + Vegetables Pizza
1,1,April,Saturday,22,16.75,16.75,M,Chicken,The Thai Chicken Pizza
1,1,March,Saturday,23,12.0,12.0,S,Veggie,The Spinach and Feta Pizza
1,1,June,Saturday,17,23.65,23.65,S,Supreme,The Brie Carre Pizza
2,2,January,Wednesday,12,35.9,35.9,L,Veggie,The Four Cheese Pizza
1,1,April,Wednesday,21,16.75,16.75,M,Chicken,The Thai Chicken Pizza
1,1,January,Sunday,13,20.75,20.75,L,Supreme,The Pepper Salami Pizza
1,1,September,Sunday,17,20.5,20.5,L,Classic,The Napolitana Pizza
2,2,October,Wednesday,13,41.5,41.5,L,Supreme,The Prosciutto and Arugula Pizza
2,2,September,Tuesday,17,41.5,41.5,L,Chicken,The Thai Chicken Pizza
2,2,November,Saturday,22,24.0,24.0,S,Classic,The Big Meat Pizza
1,1,November,Monday,14,17.5,17.5,L,Classic,"The Pepperoni, Mushroom, and Peppers Pizza"
1,1,October,Sunday,16,16.5,16.5,M,Supreme,The Italian Supreme Pizza
1,1,August,Saturday,13,20.75,20.75,L,Supreme,The Pepper Salami Pizza
1,1,September,Saturday,20,12.5,12.5,S,Veggie,The Spinach Pesto Pizza
1,1,August,Saturday,11,11.0,11.0,S,Classic,"The Pepperoni, Mushroom, and Peppers Pizza"
3,3,November,Saturday,19,62.25,62.25,L,Chicken,The Thai Chicken Pizza
1,1,September,Sunday,20,16.0,16.0,M,Classic,The Italian Capocollo Pizza
1,1,October,Saturday,19,20.25,20.25,L,Veggie,The Mexicana Pizza
1,1,October,Friday,18,12.5,12.5,S,Supreme,The Pepper Salami Pizza
2,2,October,Wednesday,15,29.0,29.0,M,Classic,"The Pepperoni, Mushroom, and Peppers Pizza"
1,1,July,Saturday,13,16.0,16.0,M,Veggie,The Green Garden Pizza
1,1,November,Friday,16,20.5,20.5,L,Classic,The Greek Pizza
1,1,October,Tuesday,13,16.25,16.25,M,Supreme,The Sicilian Pizza
2,2,July,Saturday,17,40.5,40.5,L,Veggie,The Vegetables + Vegetables Pizza
3,3,August,Friday,19,29.25,29.25,S,Classic,The Pepperoni Pizza
2,3,November,Wednesday,19,41.5,62.25,L,Chicken,The Thai Chicken Pizza
1,1,July,Friday,11,16.0,16.0,M,Veggie,The Mexicana Pizza
1,1,June,Friday,16,12.0,12.0,S,Classic,The Big Meat Pizza
1,1,November,Wednesday,16,12.0,12.0,S,Classic,The Classic Deluxe Pizza
1,1,September,Monday,23,16.5,16.5,M,Supreme,The Prosciutto and Arugula Pizza
1,1,October,Wednesday,11,20.25,20.25,L,Veggie,The Mediterranean Pizza
1,1,November,Saturday,17,20.75,20.75,L,Supreme,The Pepper Salami Pizza
1,1,September,Tuesday,14,12.75,12.75,S,Chicken,The Thai Chicken Pizza
1,1,October,Thursday,17,12.75,12.75,S,Chicken,The Chicken Pesto Pizza
1,1,October,Thursday,14,12.0,12.0,S,Classic,The Napolitana Pizza
1,1,December,Wednesday,18,16.5,16.5,M,Supreme,The Spicy Italian Pizza
1,2,September,Friday,14,20.5,41.0,L,Classic,The Italian Capocollo Pizza
2,2,November,Thursday,12,33.5,33.5,M,Chicken,The Southwest Chicken Pizza
1,1,October,Tuesday,19,12.0,12.0,S,Classic,The Greek Pizza
1,1,September,Tuesday,13,16.0,16.0,M,Classic,The Napolitana Pizza
1,1,October,Saturday,12,16.75,16.75,M,Chicken,The Thai Chicken Pizza
1,1,July,Friday,18,16.75,16.75,M,Chicken,The Thai Chicken Pizza
1,1,September,Wednesday,13,20.5,20.5,L,Classic,The Napolitana Pizza
1,1,November,Wednesday,17,20.75,20.75,L,Chicken,The Thai Chicken Pizza
1,1,October,Friday,12,20.75,20.75,L,Chicken,The Southwest Chicken Pizza
1,1,December,Monday,14,20.75,20.75,L,Chicken,The Southwest Chicken Pizza
2,2,December,Sunday,16,41.5,41.5,L,Chicken,The Thai Chicken Pizza
2,2,December,Thursday,13,41.5,41.5,L,Chicken,The Southwest Chicken Pizza
1,1,September,Saturday,18,11.0,11.0,S,Classic,"The Pepperoni, Mushroom, and Peppers Pizza"
1,1,November,Thursday,20,12.5,12.5,S,Supreme,The Spinach Supreme Pizza
2,2,January,Tuesday,14,41.5,41.5,L,Chicken,The California Chicken Pizza
2,2,March,Wednesday,13,25.5,25.5,S,Chicken,The Barbecue Chicken Pizza
4,4,January,Saturday,19,74.0,74.0,L,Veggie,The Five Cheese Pizza
1,1,April,Sunday,17,20.25,20.25,L,Veggie,The Mexicana Pizza
1,1,March,Thursday,12,12.0,12.0,S,Classic,The Classic Deluxe Pizza
2,2,March,Tuesday,16,24.0,24.0,S,Classic,The Classic Deluxe Pizza
1,1,March,Friday,20,16.75,16.75,M,Chicken,The Barbecue Chicken Pizza
1,1,March,Monday,10,20.75,20.75,L,Chicken,The Chicken Alfredo Pizza
2,2,April,Friday,19,33.5,33.5,M,Chicken,The Barbecue Chicken Pizza
3,3,March,Friday,12,45.75,45.75,L,Classic,The Pepperoni Pizza
2,2,June,Saturday,12,33.5,33.5,M,Chicken,The Chicken Pesto Pizza
1,1,March,Monday,12,16.0,16.0,M,Veggie,The Mediterranean Pizza
4,4,March,Tuesday,13,67.0,67.0,M,Chicken,The California Chicken Pizza
1,1,April,Sunday,18,12.0,12.0,S,Classic,The Napolitana Pizza
1,1,March,Saturday,20,16.5,16.5,M,Veggie,The Spinach Pesto Pizza
1,1,January,Thursday,15,12.75,12.75,S,Chicken,The Chicken Alfredo Pizza
1,1,May,Tuesday,18,20.25,20.25,L,Veggie,The Vegetables + Vegetables Pizza
1,1,February,Tuesday,16,16.75,16.75,M,Chicken,The Chicken Pesto Pizza
1,1,February,Friday,20,13.25,13.25,M,Classic,The Hawaiian Pizza
1,1,April,Monday,12,12.75,12.75,S,Chicken,The Barbecue Chicken Pizza
2,2,June,Sunday,20,32.0,32.0,M,Classic,The Classic Deluxe Pizza
1,1,January,Saturday,22,20.75,20.75,L,Supreme,The Spicy Italian Pizza
2,2,April,Wednesday,18,33.5,33.5,M,Veggie,The Italian Vegetables Pizza
2,2,February,Saturday,14,24.0,24.0,S,Classic,The Big Meat Pizza
1,1,June,Tuesday,15,16.75,16.75,M,Chicken,The California Chicken Pizza
1,1,June,Tuesday,11,12.0,12.0,S,Veggie,The Green Garden Pizza
1,1,January,Sunday,18,16.5,16.5,M,Supreme,The Italian Supreme Pizza
1,1,May,Saturday,14,20.75,20.75,L,Chicken,The California Chicken Pizza
2,2,January,Saturday,20,33.0,33.0,M,Supreme,The Prosciutto and Arugula Pizza
1,1,March,Friday,18,20.5,20.5,L,Classic,The Italian Capocollo Pizza
1,1,March,Saturday,18,12.25,12.25,S,Supreme,The Sicilian Pizza
1,1,June,Monday,21,9.75,9.75,S,Classic,The Pepperoni Pizza
1,1,April,Monday,16,12.75,12.75,S,Chicken,The Thai Chicken Pizza
2,3,April,Saturday,14,41.5,62.25,L,Chicken,The Southwest Chicken Pizza
1,1,May,Monday,19,12.0,12.0,S,Veggie,The Mediterranean Pizza
1,1,January,Tuesday,18,16.75,16.75,M,Chicken,The California Chicken Pizza
2,2,April,Thursday,19,33.0,33.0,M,Supreme,The Italian Supreme Pizza
1,1,February,Wednesday,17,12.0,12.0,S,Veggie,The Mediterranean Pizza
1,1,May,Saturday,20,16.5,16.5,M,Supreme,The Spinach Supreme Pizza
1,1,February,Thursday,19,12.5,12.5,M,Classic,The Pepperoni Pizza
1,2,September,Wednesday,11,20.25,40.5,L,Veggie,The Spinach and Feta Pizza
1,1,September,Thursday,16,16.5,16.5,M,Supreme,The Spicy Italian Pizza
2,2,July,Wednesday,13,25.0,25.0,S,Supreme,The Spicy Italian Pizza
3,3,September,Wednesday,16,62.25,62.25,L,Supreme,The Italian Supreme Pizza
1,1,November,Thursday,17,12.0,12.0,S,Classic,The Big Meat Pizza
2,2,September,Thursday,17,41.0,41.0,L,Classic,The Napolitana Pizza
1,1,August,Saturday,20,16.75,16.75,M,Veggie,The Italian Vegetables Pizza
1,1,September,Thursday,12,20.75,20.75,L,Supreme,The Pepper Salami Pizza
1,1,October,Friday,13,16.5,16.5,M,Veggie,The Spinach Pesto Pizza
2,3,December,Sunday,13,25.5,38.25,S,Chicken,The California Chicken Pizza
2,2,September,Friday,12,24.0,24.0,S,Veggie,The Green Garden Pizza
1,1,November,Wednesday,12,16.75,16.75,M,Chicken,The Chicken Alfredo Pizza
1,1,October,Friday,13,10.5,10.5,S,Classic,The Hawaiian Pizza
1,1,December,Friday,23,12.0,12.0,S,Classic,The Big Meat Pizza
1,1,August,Tuesday,15,17.95,17.95,L,Veggie,The Four Cheese Pizza
1,1,July,Friday,19,16.75,16.75,M,Chicken,The California Chicken Pizza
2,2,October,Friday,12,32.5,32.5,M,Supreme,The Sicilian Pizza
1,1,October,Friday,12,16.75,16.75,M,Veggie,The Italian Vegetables Pizza
1,1,July,Thursday,14,14.75,14.75,M,Veggie,The Four Cheese Pizza
1,1,November,Wednesday,16,16.0,16.0,M,Classic,The Italian Capocollo Pizza
1,1,September,Monday,16,16.75,16.75,M,Chicken,The Thai Chicken Pizza
1,1,August,Tuesday,16,12.5,12.5,S,Supreme,The Italian Supreme Pizza
1,1,November,Wednesday,16,20.75,20.75,L,Chicken,The Barbecue Chicken Pizza
1,1,November,Friday,11,16.5,16.5,M,Supreme,The Spinach Supreme Pizza
1,1,June,Wednesday,19,16.0,16.0,M,Veggie,The Vegetables + Vegetables Pizza
1,1,November,Sunday,16,20.75,20.75,L,Chicken,The Southwest Chicken Pizza
1,1,September,Tuesday,13,16.75,16.75,M,Chicken,The Chicken Pesto Pizza
2,2,September,Tuesday,19,33.5,33.5,M,Veggie,The Italian Vegetables Pizza
1,1,June,Wednesday,13,12.5,12.5,S,Veggie,The Spinach Pesto Pizza
1,1,November,Tuesday,12,16.75,16.75,M,Chicken,The California Chicken Pizza
1,1,November,Wednesday,14,16.75,16.75,M,Chicken,The Southwest Chicken Pizza
1,1,August,Friday,14,12.0,12.0,S,Classic,The Napolitana Pizza
1,1,July,Saturday,16,21.0,21.0,L,Veggie,The Italian Vegetables Pizza
1,1,August,Tuesday,21,12.25,12.25,S,Supreme,The Calabrese Pizza
1,1,October,Saturday,16,20.25,20.25,L,Veggie,The Spinach and Feta Pizza
1,1,December,Monday,20,12.75,12.75,S,Chicken,The Thai Chicken Pizza
2,2,December,Monday,16,35.9,35.9,L,Veggie,The Four Cheese Pizza
2,2,December,Thursday,18,33.0,33.0,M,Supreme,The Italian Supreme Pizza
1,1,December,Thursday,17,12.75,12.75,S,Veggie,The Italian Vegetables Pizza
1,1,December,Sunday,14,20.75,20.75,L,Supreme,The Italian Supreme Pizza
1,1,March,Wednesday,15,12.75,12.75,S,Chicken,The California Chicken Pizza
1,1,November,Saturday,20,11.0,11.0,S,Classic,"The Pepperoni, Mushroom, and Peppers Pizza"
1,1,December,Monday,18,16.5,16.5,M,Veggie,The Spinach Pesto Pizza
1,1,March,Monday,21,12.0,12.0,S,Classic,The Big Meat Pizza
1,1,July,Wednesday,19,20.25,20.25,L,Veggie,The Mediterranean Pizza
1,1,August,Saturday,19,20.75,20.75,L,Supreme,The Italian Supreme Pizza
2,2,June,Friday,13,35.9,35.9,L,Veggie,The Four Cheese Pizza
2,2,January,Saturday,13,32.0,32.0,M,Veggie,The Green Garden Pizza
1,1,June,Friday,18,12.5,12.5,S,Supreme,The Spicy Italian Pizza
2,2,June,Sunday,12,41.5,41.5,L,Chicken,The Southwest Chicken Pizza
3,3,May,Friday,12,60.75,60.75,L,Veggie,The Spinach and Feta Pizza
1,1,May,Wednesday,21,16.5,16.5,M,Supreme,The Prosciutto and Arugula Pizza
1,1,March,Wednesday,20,17.5,17.5,L,Classic,"The Pepperoni, Mushroom, and Peppers Pizza"
1,1,June,Tuesday,17,12.5,12.5,S,Supreme,The Italian Supreme Pizza
1,1,February,Wednesday,20,12.75,12.75,S,Chicken,The Thai Chicken Pizza
1,1,March,Wednesday,13,20.75,20.75,L,Chicken,The Chicken Pesto Pizza
1,1,February,Sunday,19,23.65,23.65,S,Supreme,The Brie Carre Pizza
2,2,January,Sunday,16,41.5,41.5,L,Chicken,The Thai Chicken Pizza
1,1,February,Thursday,13,16.0,16.0,M,Veggie,The Spinach and Feta Pizza
1,1,March,Saturday,20,12.5,12.5,S,Supreme,The Spinach Supreme Pizza
1,1,January,Wednesday,20,18.5,18.5,L,Veggie,The Five Cheese Pizza
2,2,April,Wednesday,16,24.0,24.0,S,Classic,The Greek Pizza
1,1,June,Friday,13,16.75,16.75,M,Chicken,The Barbecue Chicken Pizza
1,1,February,Wednesday,20,12.75,12.75,S,Chicken,The Chicken Alfredo Pizza
2,2,January,Sunday,20,30.5,30.5,L,Classic,The Pepperoni Pizza
1,1,February,Monday,17,23.65,23.65,S,Supreme,The Brie Carre Pizza
3,3,March,Thursday,17,61.5,61.5,L,Classic,The Italian Capocollo Pizza
1,1,April,Monday,20,20.75,20.75,L,Supreme,The Italian Supreme Pizza
1,1,March,Tuesday,18,9.75,9.75,S,Classic,The Pepperoni Pizza
1,1,May,Thursday,21,17.95,17.95,L,Veggie,The Four Cheese Pizza
1,1,February,Monday,16,12.0,12.0,S,Classic,The Greek Pizza
1,1,March,Thursday,11,12.0,12.0,S,Classic,The Classic Deluxe Pizza
1,1,April,Thursday,16,20.75,20.75,L,Chicken,The Southwest Chicken Pizza
1,1,June,Wednesday,12,20.75,20.75,L,Chicken,The Chicken Alfredo Pizza
1,1,June,Friday,13,12.0,12.0,S,Veggie,The Mexicana Pizza
1,1,June,Friday,20,16.0,16.0,M,Classic,The Italian Capocollo Pizza
2,2,January,Sunday,20,33.5,33.5,M,Chicken,The Chicken Alfredo Pizza
2,2,April,Saturday,17,35.9,35.9,L,Veggie,The Four Cheese Pizza
1,1,February,Tuesday,14,12.5,12.5,S,Supreme,The Prosciutto and Arugula Pizza
1,1,January,Thursday,16,12.0,12.0,S,Veggie,The Green Garden Pizza
1,1,February,Thursday,18,20.75,20.75,L,Chicken,The California Chicken Pizza
1,1,January,Sunday,13,12.0,12.0,S,Veggie,The Spinach and Feta Pizza
1,1,November,Monday,11,16.0,16.0,M,Veggie,The Spinach and Feta Pizza
1,1,September,Saturday,14,12.75,12.75,S,Chicken,The Southwest Chicken Pizza
2,2,August,Tuesday,21,25.0,25.0,S,Veggie,The Spinach Pesto Pizza
1,1,October,Wednesday,14,16.0,16.0,M,Veggie,The Mexicana Pizza
1,1,September,Thursday,15,12.0,12.0,S,Veggie,The Green Garden Pizza
1,1,July,Thursday,15,12.0,12.0,S,Classic,The Italian Capocollo Pizza
1,1,November,Wednesday,12,12.0,12.0,S,Veggie,The Green Garden Pizza
2,2,July,Friday,11,24.0,24.0,S,Classic,The Italian Capocollo Pizza
1,1,November,Monday,13,16.0,16.0,M,Classic,The Italian Capocollo Pizza
2,2,October,Wednesday,12,33.5,33.5,M,Chicken,The Barbecue Chicken Pizza
1,1,July,Monday,16,16.5,16.5,M,Supreme,The Prosciutto and Arugula Pizza
1,1,July,Saturday,12,12.75,12.75,S,Chicken,The California Chicken Pizza
1,1,October,Tuesday,18,16.75,16.75,M,Chicken,The Chicken Pesto Pizza
3,3,July,Friday,13,31.5,31.5,S,Classic,The Hawaiian Pizza
1,2,September,Wednesday,22,16.75,33.5,M,Chicken,The California Chicken Pizza
1,1,July,Monday,17,17.95,17.95,L,Veggie,The Four Cheese Pizza
1,1,September,Saturday,16,16.75,16.75,M,Chicken,The Southwest Chicken Pizza
1,1,October,Wednesday,16,12.75,12.75,S,Chicken,The California Chicken Pizza
1,1,September,Tuesday,20,20.75,20.75,L,Supreme,The Italian Supreme Pizza
1,1,November,Friday,16,16.5,16.5,M,Supreme,The Soppressata Pizza
2,2,September,Friday,12,25.0,25.0,M,Classic,The Pepperoni Pizza
1,1,August,Monday,14,16.0,16.0,M,Classic,The Greek Pizza
1,1,September,Wednesday,22,20.75,20.75,L,Chicken,The Chicken Alfredo Pizza
1,1,September,Saturday,15,12.0,12.0,S,Veggie,The Green Garden Pizza
1,1,July,Saturday,18,12.0,12.0,S,Veggie,The Mediterranean Pizza
1,1,October,Thursday,14,20.25,20.25,L,Veggie,The Mexicana Pizza
1,1,July,Wednesday,11,15.25,15.25,L,Classic,The Pepperoni Pizza
